Wall time,Step,Value
1565022641.880436,19000,0.0004990749876014888
1565022710.305221,25000,0.0004987749853171408
1565022894.2875054,41000,0.000497975037433207
1565022916.8030214,43000,0.0004978749784640968
1565022951.6870785,46000,0.0004977250355295837
1565023085.7969196,57000,0.0004971749731339514
1565023257.9890134,72000,0.0004964250256307423
1565023293.732577,75000,0.0004962750244885683
1565023529.629867,95000,0.0004952750168740749
1565023677.83106,107000,0.0004946750123053789
1565023903.730006,127000,0.0004936750046908855
1565024235.543883,156000,0.0004922249936498702
1565024278.220696,159000,0.0004920750507153571
1565024379.5807338,168000,0.0004916249890811741
1565024560.7756248,184000,0.0004908249829895794
1565024583.4425383,186000,0.0004907249822281301
1565025099.117562,230000,0.0004885249654762447
1565025155.8236206,235000,0.0004882749926764518
1565025329.0928748,250000,0.0004875249578617513
1565025396.353471,256000,0.0004872249555774033
1565025461.7695374,261000,0.00048697495367377996
1565025540.3723238,268000,0.0004866249510087073
1565025608.7213395,274000,0.00048632497782818973
1565026012.6737702,309000,0.00048457496450282633
1565026035.3100922,311000,0.000484474963741377
1565026125.5762804,319000,0.0004840749897994101
1565026369.011754,340000,0.0004830249527003616
1565026459.9225032,348000,0.00048262494965456426
1565026696.5691895,368000,0.00048162497114390135
1565027317.1047401,422000,0.00047892495058476925
1565027328.6382673,423000,0.00047887497930787504
1565027523.1771035,440000,0.00047802497283555567
1565027557.9963553,443000,0.00047787497169338167
1565027593.2812107,446000,0.00047772497055120766
1565027775.1267402,461000,0.00047697496484033763
1565027810.6612816,464000,0.00047682496369816363
1565027821.7263756,465000,0.0004767749924212694
1565027934.1971345,475000,0.0004762749595101923
1565028157.8730085,494000,0.0004753249522764236
1565028397.1082423,515000,0.000474274973385036
1565028587.875294,532000,0.00047342496691271663
1565028644.9597948,537000,0.0004731749650090933
1565028960.6347954,564000,0.0004718249838333577
1565029072.1621437,574000,0.000471324980026111
1565029139.5729961,580000,0.000471024977741763
1565029227.517136,587000,0.0004706750041805208
1565029238.5476947,588000,0.0004706249455921352
1565029610.2701387,621000,0.0004689749621320516
1565029632.4101317,623000,0.00046887496137060225
1565029774.0415666,635000,0.00046827495680190623
1565029853.3206754,642000,0.00046792495413683355
1565029864.3231826,643000,0.00046787498285993934
1565029886.4497554,645000,0.00046777498209849
1565029920.9892004,648000,0.00046762495185248554
1565029943.5529351,650000,0.00046752498019486666
1565030079.6748235,662000,0.00046692497562617064
1565030192.601286,672000,0.0004664249427150935
1565030695.9611804,715000,0.00046427498455159366
1565030793.8126066,723000,0.00046387495240196586
1565030882.5403702,731000,0.00046347497845999897
1565030986.7784874,740000,0.00046302497503347695
1565031137.3139083,753000,0.0004623749991878867
1565031182.333234,757000,0.0004621749685611576
1565031292.6689928,766000,0.00046172496513463557
1565031338.5161414,770000,0.0004615249636117369
1565031360.6089358,772000,0.00046142496285028756
1565031382.6690588,774000,0.0004613249911926687
1565031460.1926231,781000,0.000460974988527596
1565031515.749553,786000,0.0004607249575201422
1565031537.8590696,788000,0.0004606249858625233
1565031593.6609228,793000,0.0004603749548550695
1565031615.8254778,795000,0.0004602749540936202
1565031660.3016315,799000,0.0004600749525707215
1565031705.2521296,803000,0.00045987495104782283
1565031780.340214,809000,0.0004595749778673053
1565031791.7175772,810000,0.00045952494838275015
