Wall time,Step,Value
1565023063.4079585,55000,0.04582465440034866
1565023677.83106,107000,0.052836351096630096
1565024278.220696,159000,0.048652809113264084
1565024859.4372227,209000,0.038704682141542435
1565025427.911894,258000,0.033447522670030594
1565025978.9034464,306000,0.024929556995630264
1565026537.3511798,354000,0.020530031993985176
1565027071.2075217,400000,0.017311828210949898
1565027613.2171507,447000,0.014173225499689579
1565028146.5731578,493000,0.015358302742242813
1565028676.7586143,539000,0.013096386566758156
1565029193.8283842,584000,0.013618005439639091
1565029707.60907,629000,0.013465376570820808
1565030223.546839,674000,0.01254197582602501
1565030749.4540184,719000,0.012681628577411175
1565031259.1596563,763000,0.013114357367157936
1565031758.2248075,807000,0.014276664704084396
1565032265.2248955,851000,0.013126642443239689
1565032772.8565984,895000,0.014300856739282608
1565033262.9101214,938000,0.012414777651429176
1565033758.4472368,982000,0.012141140177845955
1565034236.8170147,1025000,0.01074210088700056
1565034716.9604468,1068000,0.01376002375036478
1565035200.025381,1111000,0.01122451201081276
1565035668.5455253,1153000,0.012789580971002579
1565036148.661837,1196000,0.011773865669965744
1565036617.601148,1238000,0.011066059581935406
1565037093.8806674,1280000,0.012165142223238945
1565037564.3477829,1322000,0.01179277990013361
1565038042.6949253,1365000,0.013306153938174248
1565038509.5673852,1407000,0.01182649377733469
1565038977.7309926,1449000,0.012022492475807667
1565039443.0941572,1491000,0.010897483676671982
1565039898.9464297,1532000,0.012206846848130226
1565040370.7619772,1574000,0.011416776105761528
1565040840.7359974,1616000,0.012332669459283352
1565041296.3877108,1657000,0.012059047818183899
1565041759.6874702,1699000,0.010730824433267117
1565042224.4722452,1741000,0.011473778635263443
1565042697.1639142,1782000,0.012422773987054825
1565043196.2737017,1824000,0.01185927540063858
1565043650.4518409,1865000,0.010930071584880352
1565044111.9645553,1907000,0.012125993147492409
1565044566.4874334,1948000,0.010761411860585213
1565045025.2412627,1990000,0.011335339397192001
1565045474.5183434,2031000,0.012749757617712021
1565045922.061559,2072000,0.012820187956094742
1565046384.3287628,2114000,0.011388869024813175
1565046834.5724876,2155000,0.013210063800215721
1565047284.1909525,2196000,0.013162104412913322
1565047734.3628795,2237000,0.01174356509000063
1565048192.8020852,2279000,0.011352185159921646
1565048648.9241023,2320000,0.012851611711084843
1565049097.3080037,2361000,0.01156639400869608
1565049553.8011737,2403000,0.012486252933740616
1565049998.0308864,2444000,0.01056860201060772
1565050447.2995203,2485000,0.010381528176367283
1565050907.2038848,2527000,0.012710570357739925
1565051355.8063476,2568000,0.010212583467364311
1565051803.7572603,2609000,0.011446168646216393
1565052261.2352653,2651000,0.012127951718866825
1565052703.4075994,2692000,0.012822436168789864
1565053150.6310642,2733000,0.011216416954994202
1565053599.8024757,2774000,0.012722702696919441
1565054055.256815,2816000,0.011849572882056236
1565054510.1794815,2857000,0.01249072514474392
1565054955.9074993,2898000,0.01350472867488861
1565055404.8456783,2939000,0.012227535247802734
1565055855.034375,2980000,0.013640039600431919
1565056307.7948115,3022000,0.012061063200235367
1565056752.01085,3063000,0.013048090040683746
1565057198.6561432,3104000,0.011980148032307625
1565057645.84934,3145000,0.010840988717973232
1565058086.83832,3186000,0.01031750999391079
1565058526.5416064,3227000,0.012938957661390305
1565058986.647802,3269000,0.01115457247942686
1565059431.6080306,3310000,0.01228428166359663
1565059887.9569392,3352000,0.010986915789544582
1565060337.549332,3393000,0.011768665164709091
1565060781.682549,3434000,0.010080315172672272
1565061235.7755702,3476000,0.012231612578034401
1565061679.1870081,3517000,0.013829133473336697
1565062123.5247543,3558000,0.011213690973818302
1565062566.682703,3599000,0.011283265426754951
1565063009.9493418,3640000,0.01137619186192751
1565063460.520811,3682000,0.011466690339148045
1565063907.3691416,3723000,0.010684275068342686
1565064351.4002616,3764000,0.01283795852214098
1565064789.3651047,3805000,0.010319268330931664
1565065243.9256728,3847000,0.01438396330922842
1565065685.7537274,3888000,0.011619403958320618
1565066137.6502435,3930000,0.012869746424257755
1565066579.950952,3971000,0.0125236501917243
1565067017.7931798,4012000,0.011835778132081032
1565067471.3816206,4054000,0.012862511910498142
1565067924.053946,4096000,0.013034106232225895
1565068373.1584725,4138000,0.010879844427108765
1565068816.437512,4179000,0.011223438195884228
1565069262.1227143,4220000,0.011204704642295837
1565069710.1433814,4262000,0.010145735926926136
1565070167.1514027,4304000,0.01162924524396658
1565070606.3860688,4345000,0.012578773312270641
1565071049.344021,4386000,0.013630688190460205
1565071494.2348013,4428000,0.010094251483678818
1565071929.2256253,4469000,0.012427344918251038
1565072377.1614654,4511000,0.012778040021657944
1565072810.5511887,4552000,0.011769949458539486
1565073264.0590189,4594000,0.010738198645412922
1565073696.364031,4635000,0.013252384029328823
1565074132.0009663,4676000,0.010383076965808868
1565074577.5917501,4717000,0.011621151119470596
1565075032.4080634,4759000,0.011345092207193375
1565075487.7863553,4801000,0.012082232162356377
