Wall time,Step,Value
1565023063.4079585,55000,63.59999084472656
1565023677.83106,107000,46.38115310668945
1565024278.220696,159000,30.53882598876953
1565024859.4372227,209000,24.519134521484375
1565025427.911894,258000,20.485870361328125
1565025978.9034464,306000,19.15753936767578
1565026537.3511798,354000,19.920488357543945
1565027071.2075217,400000,22.354209899902344
1565027613.2171507,447000,24.19692611694336
1565028146.5731578,493000,27.883176803588867
1565028676.7586143,539000,35.254127502441406
1565029193.8283842,584000,37.92216110229492
1565029707.60907,629000,48.3693733215332
1565030223.546839,674000,47.39071273803711
1565030749.4540184,719000,59.368797302246094
1565031259.1596563,763000,63.44843673706055
1565031758.2248075,807000,72.21671295166016
1565032265.2248955,851000,81.16356658935547
1565032772.8565984,895000,90.28679656982422
1565033262.9101214,938000,101.93641662597656
1565033758.4472368,982000,119.66403198242188
1565034236.8170147,1025000,133.701904296875
1565034716.9604468,1068000,150.4519805908203
1565035200.025381,1111000,154.9801025390625
1565035668.5455253,1153000,166.14109802246094
1565036148.661837,1196000,173.32254028320312
1565036617.601148,1238000,189.26268005371094
1565037093.8806674,1280000,218.53311157226562
1565037564.3477829,1322000,224.44192504882812
1565038042.6949253,1365000,237.85171508789062
1565038509.5673852,1407000,235.62246704101562
1565038977.7309926,1449000,254.3232421875
1565039443.0941572,1491000,258.3118896484375
1565039898.9464297,1532000,295.1746826171875
1565040370.7619772,1574000,303.2987060546875
1565040840.7359974,1616000,316.5364990234375
1565041296.3877108,1657000,321.8575744628906
1565041759.6874702,1699000,340.1620788574219
1565042224.4722452,1741000,346.3086853027344
1565042697.1639142,1782000,356.9903564453125
1565043196.2737017,1824000,357.35400390625
1565043650.4518409,1865000,381.451171875
1565044111.9645553,1907000,398.9735107421875
1565044566.4874334,1948000,394.112060546875
1565045025.2412627,1990000,399.25531005859375
1565045474.5183434,2031000,412.70611572265625
1565045922.061559,2072000,415.9578857421875
1565046384.3287628,2114000,423.53741455078125
1565046834.5724876,2155000,422.62615966796875
1565047284.1909525,2196000,435.5131530761719
1565047734.3628795,2237000,448.73162841796875
1565048192.8020852,2279000,441.82659912109375
1565048648.9241023,2320000,456.43670654296875
1565049097.3080037,2361000,458.9066467285156
1565049553.8011737,2403000,470.2834167480469
1565049998.0308864,2444000,469.74847412109375
1565050447.2995203,2485000,467.40203857421875
1565050907.2038848,2527000,468.51336669921875
1565051355.8063476,2568000,470.3026123046875
1565051803.7572603,2609000,477.2247009277344
1565052261.2352653,2651000,476.6067810058594
1565052703.4075994,2692000,482.3394470214844
1565053150.6310642,2733000,480.7921447753906
1565053599.8024757,2774000,483.22552490234375
1565054055.256815,2816000,492.889404296875
1565054510.1794815,2857000,484.940185546875
1565054955.9074993,2898000,485.9327392578125
1565055404.8456783,2939000,492.548828125
1565055855.034375,2980000,495.5522155761719
1565056307.7948115,3022000,498.3983459472656
1565056752.01085,3063000,497.6721496582031
1565057198.6561432,3104000,495.8697814941406
1565057645.84934,3145000,499.4886169433594
1565058086.83832,3186000,504.0935363769531
1565058526.5416064,3227000,496.69891357421875
1565058986.647802,3269000,498.5589294433594
1565059431.6080306,3310000,506.13824462890625
1565059887.9569392,3352000,505.0730895996094
1565060337.549332,3393000,505.43341064453125
1565060781.682549,3434000,503.5536804199219
1565061235.7755702,3476000,503.921875
1565061679.1870081,3517000,502.869140625
1565062123.5247543,3558000,509.20416259765625
1565062566.682703,3599000,503.5756530761719
1565063009.9493418,3640000,503.2569580078125
1565063460.520811,3682000,507.3210144042969
1565063907.3691416,3723000,498.892578125
1565064351.4002616,3764000,502.04833984375
1565064789.3651047,3805000,501.34405517578125
1565065243.9256728,3847000,501.6980895996094
1565065685.7537274,3888000,504.69287109375
1565066137.6502435,3930000,498.086669921875
1565066579.950952,3971000,493.4550476074219
1565067017.7931798,4012000,499.8333740234375
1565067471.3816206,4054000,496.6225280761719
1565067924.053946,4096000,497.8440856933594
1565068373.1584725,4138000,499.83740234375
1565068816.437512,4179000,500.7571716308594
1565069262.1227143,4220000,501.2906188964844
1565069710.1433814,4262000,504.246826171875
1565070167.1514027,4304000,495.11944580078125
1565070606.3860688,4345000,487.6028747558594
1565071049.344021,4386000,484.0670471191406
1565071494.2348013,4428000,476.4644470214844
1565071929.2256253,4469000,477.6594543457031
1565072377.1614654,4511000,478.8711853027344
1565072810.5511887,4552000,480.17205810546875
1565073264.0590189,4594000,476.10784912109375
1565073696.364031,4635000,473.05609130859375
1565074132.0009663,4676000,473.0862731933594
1565074577.5917501,4717000,476.89874267578125
1565075032.4080634,4759000,478.2347717285156
1565075487.7863553,4801000,477.665283203125
1565075927.9456828,4842000,467.69488525390625
1565076381.3744793,4884000,467.9951477050781
1565076843.5809183,4926000,474.19293212890625
1565077296.1178193,4967000,468.8214111328125
1565077765.3403506,5009000,469.4615783691406
1565078219.178215,5050000,470.0795593261719
1565078680.2439485,5092000,471.20269775390625
1565079133.270693,5133000,470.0598449707031
1565079583.431625,5174000,467.63360595703125
1565080040.5414033,5216000,473.2392883300781
1565080494.0084887,5257000,472.85052490234375
1565080960.867069,5299000,467.9891052246094
1565081404.9258118,5340000,459.65509033203125
1565081854.9250703,5381000,459.32830810546875
1565082302.7720087,5422000,455.4360656738281
1565082756.6012719,5464000,454.0509948730469
1565083203.407435,5505000,454.9400634765625
1565083653.7062142,5546000,450.128173828125
1565084112.3802972,5588000,450.9530334472656
1565084558.2268503,5629000,445.05291748046875
1565085015.6918194,5671000,445.63458251953125
1565085468.9568741,5713000,443.0686340332031
1565085910.6026444,5754000,446.581298828125
1565086355.7051642,5795000,443.3418273925781
1565086798.028535,5836000,445.38568115234375
1565087243.4558556,5877000,445.36932373046875
1565087696.0526261,5919000,444.15576171875
1565088150.8672442,5961000,442.3541564941406
1565088594.0605116,6002000,444.1196594238281
1565089037.3556068,6043000,442.8750305175781
1565089478.4489784,6084000,438.57708740234375
1565089931.8818939,6126000,439.9660949707031
1565090383.1518583,6168000,440.0044250488281
1565090825.9677174,6209000,438.0609436035156
1565091263.7395914,6250000,434.25213623046875
1565091705.4548461,6291000,434.8326416015625
1565092157.8489392,6333000,432.78851318359375
1565092596.7058702,6374000,431.09295654296875
1565093053.8146079,6416000,434.6888427734375
1565093502.1751187,6458000,438.20672607421875
1565093956.6384475,6500000,442.86309814453125
1565094411.272511,6542000,435.8517761230469
1565094866.470431,6584000,431.7444763183594
1565095308.777024,6625000,429.64410400390625
1565095758.4810297,6667000,425.069580078125
1565096214.3401608,6709000,422.9980773925781
1565096659.9382153,6750000,423.8832092285156
1565097099.5282478,6791000,425.8446960449219
1565097545.7113948,6832000,423.55877685546875
1565097985.615659,6873000,420.5382080078125
1565098437.2784705,6915000,416.96484375
1565098881.0582683,6956000,416.36865234375
1565099334.4844382,6998000,412.8962097167969
1565099784.9904885,7040000,411.55755615234375
1565100236.139967,7082000,410.30877685546875
1565100678.3516479,7123000,411.63116455078125
1565101123.2270277,7164000,409.2491455078125
1565101567.5820224,7205000,405.2657470703125
1565102019.0585253,7247000,404.8023986816406
1565102464.3127248,7288000,404.5552062988281
1565102908.325189,7329000,406.78692626953125
1565103363.1464267,7371000,404.0168762207031
1565103818.5606687,7413000,402.4049072265625
1565104270.8870533,7454000,403.78399658203125
1565104706.4941788,7495000,403.9948425292969
1565105152.5010326,7537000,400.5915222167969
1565105587.9208376,7578000,397.531982421875
1565106039.4627695,7620000,399.3128967285156
1565106489.5307643,7662000,402.02130126953125
1565106923.5581746,7703000,408.2568054199219
1565107366.4211586,7745000,415.81781005859375
1565107799.9409235,7786000,404.15399169921875
1565108248.2540538,7828000,396.5887145996094
1565108692.8970358,7870000,393.3705749511719
1565109135.782431,7911000,393.0519104003906
1565109579.0743682,7953000,388.30059814453125
1565110023.9127219,7995000,390.3375549316406
1565110474.501527,8037000,394.7186584472656
1565110911.2736526,8078000,382.7405700683594
1565111347.738793,8119000,378.29937744140625
1565111781.8239996,8160000,383.51153564453125
1565112215.8829696,8201000,381.5032958984375
1565112660.7682185,8243000,375.78076171875
1565113114.9423325,8285000,380.9753112792969
1565113555.1726348,8326000,375.62060546875
1565113990.1431088,8367000,375.4637451171875
1565114426.630597,8408000,383.22381591796875
1565114877.0561988,8450000,382.6565246582031
1565115324.767895,8492000,373.0966491699219
1565115762.9557345,8533000,371.65838623046875
1565116214.556293,8575000,366.0999450683594
1565116665.6383567,8616000,363.80706787109375
1565117112.2865024,8657000,367.3578186035156
1565117559.5753353,8698000,363.941162109375
1565118004.5784092,8739000,369.26080322265625
1565118453.0230572,8781000,356.40869140625
1565118894.7833114,8822000,364.6719665527344
1565119339.3852491,8864000,367.07305908203125
1565119773.299153,8905000,359.2916259765625
1565120210.273536,8946000,361.98089599609375
1565120655.892107,8988000,365.5208435058594
1565121095.2912042,9029000,365.02032470703125
1565121531.0739145,9070000,359.3680114746094
1565121979.0814807,9112000,358.10565185546875
1565122413.9442286,9153000,364.8734436035156
1565122869.003498,9195000,361.2672424316406
1565123303.518194,9236000,365.0736083984375
1565123744.399157,9277000,366.8707580566406
1565124190.5752318,9319000,359.3409423828125
1565124628.1741388,9360000,351.9055480957031
1565125073.6971707,9402000,357.0065002441406
1565125523.5503547,9444000,348.91741943359375
1565125969.3891053,9486000,344.5559387207031
1565126405.0220904,9527000,344.1077880859375
1565126841.6441572,9568000,341.70050048828125
1565127287.7079265,9610000,342.6606750488281
1565127723.2208242,9651000,340.51806640625
1565128171.6929193,9693000,343.6928405761719
1565128607.0737238,9734000,338.1750183105469
1565129043.9877777,9775000,338.4381103515625
1565129480.495088,9816000,343.7787170410156
1565129933.8040156,9858000,344.44525146484375
1565130381.9732337,9900000,347.9285583496094
1565130820.2376618,9941000,337.3683776855469
1565131270.3559954,9983000,337.595947265625
