Wall time,Step,Value
1566297763.9211316,6000,9.737553596496582
1566297777.6145062,7000,8.863811492919922
1566297843.3469052,12000,9.860940933227539
1566297882.8452837,15000,7.819041728973389
1566297896.0316064,16000,9.036087989807129
1566297935.4095662,19000,9.673882484436035
1566297948.5436404,20000,8.615761756896973
1566297961.6697206,21000,10.278470039367676
1566298082.6272457,25000,9.315479278564453
1566298241.4470198,37000,11.062430381774902
1566298294.0495894,41000,13.121040344238281
1566298387.3499455,43000,13.335572242736816
1566298413.5179374,45000,13.539392471313477
1566298426.6693351,46000,19.162336349487305
1566298452.9215722,48000,16.055631637573242
1566298533.3696775,54000,14.944348335266113
1566298546.5062282,55000,15.800775527954102
1566298559.6851668,56000,13.261549949645996
1566298572.8772979,57000,14.610734939575195
1566298586.1643481,58000,15.52535629272461
1566298758.433658,66000,18.043840408325195
1566298784.824754,68000,16.543468475341797
1566298797.9843636,69000,18.314163208007812
1566298837.3889444,72000,18.81766128540039
1566298850.50929,73000,22.726133346557617
1566298863.6429677,74000,19.66377830505371
1566298876.7989829,75000,20.94279670715332
1566298942.912963,80000,27.481178283691406
1566299115.2073216,88000,36.05619430541992
1566299128.7180624,89000,29.771121978759766
1566299207.8274307,95000,31.38547134399414
1566299313.2863364,103000,27.73107147216797
1566299353.1791978,106000,30.720827102661133
1566299433.7653248,107000,40.798587799072266
1566299525.6175091,114000,42.323333740234375
1566299565.0000272,117000,51.20634078979492
1566299591.149199,119000,45.63543701171875
1566299682.874167,126000,40.378814697265625
1566299696.0226614,127000,52.042213439941406
1566299802.1863694,130000,48.98415756225586
1566299815.272814,131000,54.25154495239258
1566299933.1208937,140000,55.43925094604492
1566299959.6811352,142000,51.7437629699707
1566299972.7919466,143000,57.915321350097656
1566299985.8641076,144000,49.790367126464844
1566300144.5371656,151000,53.409297943115234
1566300210.4250894,156000,54.84633255004883
1566300237.0775309,158000,50.89718246459961
1566300250.2232296,159000,54.497493743896484
1566300303.1064277,163000,53.26609420776367
1566300368.9349363,168000,52.75770568847656
1566300448.8820164,169000,49.82522201538086
1566300488.410053,172000,52.49143981933594
1566300568.1532671,178000,54.35823440551758
1566300581.3253286,179000,56.64732360839844
1566300607.6886358,181000,58.72481155395508
1566300647.5509536,184000,56.00856399536133
1566300673.8808517,186000,53.03691101074219
1566300687.0344937,187000,50.369205474853516
1566300713.423956,189000,55.92424392700195
1566300806.748218,191000,58.37700653076172
1566300819.945926,192000,58.29618453979492
1566300912.6805632,199000,56.73530578613281
1566301019.9081323,207000,54.01628112792969
1566301033.1244662,208000,59.26998519897461
1566301046.2860863,209000,58.56085205078125
1566301168.0564315,213000,57.54716110229492
1566301300.345535,223000,57.032955169677734
1566301313.5274818,224000,58.94489288330078
1566301339.9697356,226000,54.3077278137207
1566301392.6872253,230000,59.926780700683594
1566301498.9908283,233000,56.9445686340332
1566301512.1804626,234000,57.94936752319336
1566301525.4173045,235000,55.02614212036133
1566301565.0166578,238000,57.778472900390625
1566301723.9615364,250000,58.11954879760742
1566301870.180404,256000,57.937217712402344
1566301910.408589,259000,54.54152297973633
1566301937.0641167,261000,57.005985260009766
1566301950.2720916,262000,57.12852096557617
1566301976.7106066,264000,57.79914855957031
1566302029.574719,268000,48.73935317993164
1566302082.8606021,272000,52.53323745727539
1566302176.1014144,274000,56.89493179321289
1566302242.001749,279000,61.9777717590332
1566302426.894512,293000,60.162776947021484
1566302559.5475812,298000,61.75640106201172
1566302572.7324865,299000,58.31389236450195
1566302657.3048353,303000,56.99931335449219
1566302670.501448,304000,59.44411087036133
1566302723.4657989,308000,60.20048141479492
1566302736.6987042,309000,61.53868865966797
1566302763.429861,311000,62.57695770263672
1566302804.265222,314000,57.498016357421875
1566302940.670284,319000,61.95722579956055
1566302953.8951945,320000,60.72792053222656
1566302967.0204306,321000,85.53016662597656
1566303033.038015,326000,60.45259475708008
1566303046.2278152,327000,63.285457611083984
1566303059.4701087,328000,59.80739974975586
1566303099.0676117,331000,62.13273239135742
1566303284.5072517,340000,61.65724563598633
1566303310.9534044,342000,63.18267822265625
1566303390.5299153,348000,64.51192474365234
1566303501.8910122,354000,60.55614471435547
1566303515.3725362,355000,58.446632385253906
1566303661.3912694,361000,86.06747436523438
1566303701.4206364,364000,85.8519058227539
1566303754.8810492,368000,58.70631790161133
1566303807.5700674,372000,60.25235366821289
1566303833.8950331,374000,87.64148712158203
1566303953.3797019,378000,63.86996078491211
1566303966.4574106,379000,120.64007568359375
1566303979.573951,380000,92.71192932128906
1566304005.749464,382000,113.23429107666016
1566304071.452137,387000,90.18773651123047
1566304137.0855474,392000,122.03155517578125
1566304150.336033,393000,63.168121337890625
1566304163.6077497,394000,95.5068359375
1566304459.2883663,409000,94.0533218383789
1566304551.747746,416000,116.10903930664062
1566304730.30308,422000,270.6874084472656
1566304756.7012863,424000,558.8506469726562
1566304783.0079114,426000,132.14337158203125
1566304809.2818558,428000,325.01727294921875
1566304861.855674,432000,581.5193481445312
1566305058.7359235,442000,781.6467895507812
1566305085.1140628,444000,695.0582275390625
1566305098.292831,445000,263.1225891113281
1566305137.7515507,448000,1550.44677734375
1566305261.6105077,455000,480.0052185058594
1566305537.154373,471000,5776.82177734375
1566305550.375756,472000,1215.599365234375
1566305668.6363444,481000,803.1627197265625
1566305681.8632472,482000,1089.93017578125
1566306251.8225527,513000,1457.8072509765625
1566306278.1395454,515000,1836.0599365234375
1566306740.206456,542000,953.5726928710938
1566306899.3473167,549000,3050.6796875
1566306944.3330867,550000,1819.0692138671875
1566306983.8580236,553000,1894.95751953125
1566307049.9027743,558000,4678.40478515625
1566307837.0392146,605000,3974.272216796875
1566308037.4792156,615000,1194.543701171875
1566308064.2790232,617000,762.3302001953125
1566308117.7055306,621000,965.6900634765625
1566308144.4762623,623000,359.0771179199219
1566308405.5366063,635000,698.5689697265625
1566308432.1312232,637000,1925.8067626953125
1566308657.952351,649000,1947.788818359375
1566308743.1383154,653000,1062.763427734375
1566308756.4632332,654000,1134.4658203125
1566308796.467072,657000,704.7816162109375
1566308809.7884579,658000,696.015869140625
1566308889.7812045,664000,980.9776000976562
1566309036.3805666,670000,2264.992919921875
1566309289.4343143,689000,4212.822265625
1566309396.0365944,692000,2711.265869140625
1566309548.6785038,701000,1320.0531005859375
1566309575.5034013,703000,578.1923828125
1566309682.6683679,711000,3668.69091796875
1566309696.0313134,712000,395.4890441894531
1566309790.021788,714000,3037.15380859375
1566309896.7874393,722000,1199.1669921875
1566310150.8016272,733000,1918.252197265625
1566310164.2450755,734000,602.4110107421875
1566310258.4147484,741000,700.4522094726562
1566310285.848607,743000,412.4095153808594
1566310312.8627388,745000,1141.6790771484375
1566310339.7699227,747000,2448.5810546875
1566310353.229749,748000,733.0974731445312
1566310366.7484803,749000,1370.388916015625
1566310425.408411,751000,1199.2041015625
1566310572.7491086,757000,1169.8402099609375
1566310599.5624847,759000,2193.853515625
1566310787.3510523,773000,9880.5732421875
1566310800.8674066,774000,283.661865234375
1566310988.171582,783000,2834.683349609375
1566311108.8456202,792000,1282.3616943359375
1566311269.5358315,799000,7071.02001953125
1566311490.1700587,813000,572.0858154296875
1566311610.5279095,817000,1561.5211181640625
1566311718.520409,825000,1457.598388671875
1566311853.3258095,835000,4498.01025390625
1566311867.0476549,836000,1246.4801025390625
1566312033.4518769,841000,4692.6904296875
1566312388.572366,860000,2759.03564453125
1566312617.5682447,877000,1365.6318359375
1566312631.1250246,878000,1230.5201416015625
1566312778.6152847,884000,1644.27392578125
1566312792.1404064,885000,784.5023803710938
1566312818.9794722,887000,1460.951171875
1566312899.5483775,893000,7310.576171875
1566312939.814192,896000,2039.8221435546875
1566313105.836423,901000,776.8721313476562
1566313227.2090786,910000,4173.43212890625
1566313254.0414026,912000,1747.45458984375
1566313442.143447,921000,2507.90234375
1566313496.183537,925000,206.380615234375
1566313550.150646,929000,580.8777465820312
1566313590.667284,932000,916.167236328125
1566313644.739239,936000,2408.68017578125
1566313685.278246,939000,1513.9835205078125
1566313900.2241988,949000,11743.5341796875
1566313945.4587295,950000,522.0736694335938
1566314079.449006,960000,9498.38671875
1566314106.3715148,962000,2762.034423828125
1566314200.1283426,964000,1751.0159912109375
1566314267.8410041,969000,2874.9326171875
1566314294.9601636,971000,1206.122802734375
1566314362.5868607,976000,5023.84619140625
1566314430.173103,981000,3456.308837890625
1566314538.046113,984000,2346.064697265625
1566314551.5506587,985000,440.63275146484375
1566314813.112679,1002000,756.1617431640625
1566314920.5373898,1005000,1250.216552734375
1566315028.4207418,1013000,2160.67529296875
1566315356.3441265,1031000,2442.56884765625
1566315409.3496995,1034000,2214.605712890625
1566315441.511212,1036000,957.332763671875
1566315501.3956246,1040000,356.2896423339844
1566315853.2413118,1058000,2233.076171875
1566315948.6837301,1065000,3539.60595703125
1566315975.9679692,1067000,2065.85400390625
1566316056.4611323,1068000,1943.390869140625
1566316070.1548092,1069000,499.57904052734375
1566316303.7278855,1086000,4958.91162109375
1566316608.0051854,1101000,4923.318359375
1566316635.4867043,1103000,426.0193176269531
1566316649.3071415,1104000,515.8897094726562
1566316784.795455,1109000,1798.0477294921875
1566316839.8141253,1113000,1433.227294921875
1566316853.49649,1114000,1219.3133544921875
1566317003.83075,1125000,2121.416015625
1566317179.949104,1133000,8537.61328125
1566317193.6649332,1134000,523.9739379882812
1566317571.259776,1154000,1706.8590087890625
1566317639.7604308,1159000,4497.626953125
1566317722.6489034,1165000,952.5509643554688
1566317778.0328815,1169000,698.3097534179688
1566317968.134117,1178000,9985.8037109375
1566318145.8547914,1191000,4561.4501953125
1566318159.5538719,1192000,570.8038940429688
1566318240.2114296,1193000,1355.610595703125
1566318383.1930087,1201000,4370.39892578125
1566318411.6879256,1203000,1305.7220458984375
1566318726.7906127,1220000,4968.984375
1566318836.8079457,1228000,2061.831298828125
1566318878.123886,1231000,3725.930908203125
1566318999.9536023,1235000,1857.8992919921875
1566319137.436137,1245000,10688.826171875
1566319180.2769663,1248000,2677.893310546875
1566319281.6367016,1253000,5828.84130859375
1566319394.3524923,1256000,3680.175048828125
1566319559.729961,1268000,14276.9697265625
1566319587.3177764,1270000,1265.3328857421875
1566319778.3828962,1279000,3420.96875
1566319819.9482055,1282000,1203.853271484375
1566319847.656733,1284000,1495.82080078125
1566319889.2235382,1287000,876.3761596679688
1566319930.9396372,1290000,823.3519897460938
1566319944.7140973,1291000,628.2467041015625
1566319958.683962,1292000,519.9207763671875
1566320181.498431,1301000,393.7994079589844
1566320223.139267,1304000,3363.967041015625
1566320250.9195142,1306000,604.0620727539062
1566320361.4148483,1314000,963.2951049804688
1566320539.1674492,1322000,5766.6171875
1566320665.984981,1331000,1661.4886474609375
1566320763.8334327,1338000,1253.7752685546875
1566320983.269515,1349000,13313.1513671875
1566321071.221722,1353000,3932.76953125
1566321098.95539,1355000,1253.089599609375
1566321168.1608324,1360000,2184.534912109375
1566321389.9233427,1371000,3024.4267578125
1566321445.2803695,1375000,674.9276733398438
1566321486.8748288,1378000,928.7449340820312
1566322135.7774613,1413000,1861.0760498046875
1566322367.6776958,1425000,5275.5927734375
1566322504.9677956,1435000,4373.22900390625
1566322709.5042346,1445000,12173.93359375
