Wall time,Step,Value
1566482153.6554625,2000,1.4189382791519165
1566482181.3711562,4000,1.4189382791519165
1566482207.95833,6000,1.4189382791519165
1566482221.2705512,7000,1.4189382791519165
1566482248.0347478,9000,1.4189382791519165
1566482274.7283397,11000,1.4189382791519165
1566482288.03384,12000,1.4189382791519165
1566482301.3614955,13000,1.4189382791519165
1566482314.6388156,14000,1.4189382791519165
1566482327.9792123,15000,1.4189382791519165
1566482341.263463,16000,1.4189382791519165
1566482354.5853,17000,1.4189382791519165
1566482367.904329,18000,1.4189382791519165
1566482381.1555777,19000,1.4189382791519165
1566482394.5254047,20000,1.4189382791519165
1566482407.7982395,21000,1.4189382791519165
1566482501.0738046,23000,1.4093914031982422
1566482527.86408,25000,1.4093914031982422
1566482541.2200165,26000,1.4093914031982422
1566482607.7664158,31000,1.4093914031982422
1566482620.9896266,32000,1.4093914031982422
1566482634.2906303,33000,1.4093914031982422
1566482647.6149085,34000,1.4093914031982422
1566482660.8809156,35000,1.4093914031982422
1566482687.449773,37000,1.4093914031982422
1566482727.6706803,40000,1.4093914031982422
1566482741.3491707,41000,1.4093914031982422
1566482872.4320173,43000,1.4081532955169678
1566482885.8790095,44000,1.4018878936767578
1566482899.2744133,45000,1.4018878936767578
1566482912.640405,46000,1.4018878936767578
1566482926.0268714,47000,1.4018878936767578
1566482939.3971343,48000,1.4018878936767578
1566482966.556945,50000,1.4018878936767578
1566482979.8726044,51000,1.4018878936767578
1566483020.02232,54000,1.4018878936767578
1566483033.3730433,55000,1.4018878936767578
1566483046.6678367,56000,1.4018878936767578
1566483060.0330958,57000,1.4018878936767578
1566483073.4293196,58000,1.4018878936767578
1566483113.377005,61000,1.4018878936767578
1566483126.7843213,62000,1.4018878936767578
1566483140.16538,63000,1.4018878936767578
1566483153.476795,64000,1.4018878936767578
1566483232.6137536,65000,1.3944687843322754
1566483245.9474285,66000,1.3939189910888672
1566483259.2358115,67000,1.3939189910888672
1566483272.5271704,68000,1.3939189910888672
1566483285.8244474,69000,1.3939189910888672
1566483299.1395607,70000,1.3939189910888672
