Wall time,Step,Value
1566482139.1574657,1000,21.25
1566482153.6554625,2000,21.173913955688477
1566482167.7520947,3000,18.639999389648438
1566482181.3711562,4000,20.69565200805664
1566482194.702774,5000,21.22222137451172
1566482207.95833,6000,21.56818199157715
1566482221.2705512,7000,21.822221755981445
1566482234.6515856,8000,20.54347801208496
1566482248.0347478,9000,20.23404312133789
1566482261.415461,10000,20.510639190673828
1566482274.7283397,11000,20.319149017333984
1566482288.03384,12000,21.659090042114258
1566482301.3614955,13000,22.046510696411133
1566482314.6388156,14000,21.11111068725586
1566482327.9792123,15000,20.89130401611328
1566482341.263463,16000,20.934782028198242
1566482354.5853,17000,20.30434799194336
1566482367.904329,18000,20.404254913330078
1566482381.1555777,19000,20.630434036254883
1566482394.5254047,20000,22.674419403076172
1566482407.7982395,21000,21.409090042114258
1566482487.8251262,22000,22.372093200683594
1566482501.0738046,23000,23.439023971557617
1566482514.4284568,24000,22.85714340209961
1566482527.86408,25000,23.725000381469727
1566482541.2200165,26000,23.071428298950195
1566482554.5225885,27000,22.5
1566482567.8172498,28000,22.090909957885742
1566482581.1797447,29000,21.727272033691406
1566482594.4716454,30000,22.738094329833984
1566482607.7664158,31000,24.58974266052246
1566482620.9896266,32000,24.487178802490234
1566482634.2906303,33000,22.511627197265625
1566482647.6149085,34000,23.170732498168945
1566482660.8809156,35000,22.162790298461914
1566482674.1166093,36000,22.34883689880371
1566482687.449773,37000,24.25
1566482700.8039494,38000,22.85365867614746
1566482714.160632,39000,23.536584854125977
1566482727.6706803,40000,24.200000762939453
1566482741.3491707,41000,22.11627960205078
1566482755.360738,42000,22.255813598632812
1566482872.4320173,43000,20.60869598388672
1566482885.8790095,44000,26.432432174682617
1566482899.2744133,45000,28.176469802856445
1566482912.640405,46000,29.24242401123047
1566482926.0268714,47000,28.117647171020508
1566482939.3971343,48000,29.75757598876953
1566482952.7974176,49000,26.027027130126953
1566482966.556945,50000,30.59375
1566482979.8726044,51000,28.0
1566482993.2358143,52000,25.972972869873047
1566483006.603028,53000,27.371429443359375
1566483020.02232,54000,26.75
1566483033.3730433,55000,27.05555534362793
1566483046.6678367,56000,27.657142639160156
1566483060.0330958,57000,30.65625
1566483073.4293196,58000,27.676469802856445
1566483086.7143881,59000,26.97222137451172
1566483100.0604444,60000,27.371429443359375
1566483113.377005,61000,28.705883026123047
1566483126.7843213,62000,28.969696044921875
1566483140.16538,63000,26.70270347595215
1566483153.476795,64000,26.13888931274414
1566483232.6137536,65000,32.266666412353516
1566483245.9474285,66000,35.07143020629883
1566483259.2358115,67000,30.90322494506836
1566483272.5271704,68000,35.10714340209961
1566483285.8244474,69000,32.620689392089844
1566483299.1395607,70000,33.13333511352539
1566483312.422407,71000,32.379310607910156
1566483325.8086638,72000,30.15151596069336
1566483339.2175517,73000,30.5625
1566483352.5260642,74000,32.75862121582031
1566483365.9575534,75000,35.78571319580078
1566483379.3368516,76000,38.20000076293945
1566483392.5470479,77000,33.17241287231445
1566483405.8994665,78000,34.379310607910156
1566483419.17515,79000,29.53125
1566483432.5376182,80000,32.16666793823242
1566483445.862137,81000,38.230770111083984
1566483459.1950736,82000,34.85714340209961
1566483472.4718163,83000,31.45161247253418
