Wall time,Step,Value
1566482153.6554625,2000,0.0004998499643988907
1566482181.3711562,4000,0.0004996499628759921
1566482207.95833,6000,0.0004994499613530934
1566482221.2705512,7000,0.000499349960591644
1566482248.0347478,9000,0.0004991499590687454
1566482274.7283397,11000,0.0004989499575458467
1566482288.03384,12000,0.0004988500149920583
1566482301.3614955,13000,0.000498749956022948
1566482314.6388156,14000,0.0004986499552614987
1566482327.9792123,15000,0.0004985499545000494
1566482341.263463,16000,0.0004984499537386
1566482354.5853,17000,0.0004983499529771507
1566482367.904329,18000,0.0004982499522157013
1566482381.1555777,19000,0.000498149951454252
1566482394.5254047,20000,0.0004980499506928027
1566482407.7982395,21000,0.0004979499499313533
1566482501.0738046,23000,0.0004977499484084547
1566482527.86408,25000,0.000497549946885556
1566482541.2200165,26000,0.0004974499461241066
1566482607.7664158,31000,0.00049694994231686
1566482620.9896266,32000,0.0004968499415554106
1566482634.2906303,33000,0.0004967499407939613
1566482647.6149085,34000,0.000496649940032512
1566482660.8809156,35000,0.0004965499392710626
1566482687.449773,37000,0.0004963499377481639
1566482727.6706803,40000,0.0004960499354638159
1566482741.3491707,41000,0.0004959499347023666
1566482872.4320173,43000,0.0004957499331794679
1566482885.8790095,44000,0.0004956499906256795
1566482899.2744133,45000,0.0004955499898642302
1566482912.640405,46000,0.0004954499891027808
1566482926.0268714,47000,0.0004953499301336706
1566482939.3971343,48000,0.0004952499293722212
1566482966.556945,50000,0.0004950499278493226
1566482979.8726044,51000,0.0004949499270878732
1566483020.02232,54000,0.0004946499248035252
1566483033.3730433,55000,0.0004945499240420759
1566483046.6678367,56000,0.0004944499232806265
1566483060.0330958,57000,0.0004943499807268381
1566483073.4293196,58000,0.0004942499217577279
1566483113.377005,61000,0.0004939499776810408
1566483126.7843213,62000,0.0004938499187119305
1566483140.16538,63000,0.0004937499761581421
1566483153.476795,64000,0.0004936499753966928
1566483232.6137536,65000,0.0004935499746352434
1566483245.9474285,66000,0.0004934499738737941
1566483259.2358115,67000,0.0004933499731123447
1566483272.5271704,68000,0.0004932499723508954
1566483285.8244474,69000,0.0004931499715894461
1566483299.1395607,70000,0.0004930499708279967
1566483325.8086638,72000,0.0004928499693050981
1566483339.2175517,73000,0.0004927499685436487
